"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2025","4870617","Rueben Bain Jr.","DL","Miami","ACC","interceptions","YDS","12"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","PD","0"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","QB HUR","0"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","SACKS","0"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","SOLO","1"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","TD","0"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","TFL","0"
"2025","4870623","Malik Bryant","LB","Miami","ACC","defensive","TOT","2"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","PD","1"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","QB HUR","2"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","SACKS","0"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","SOLO","2"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","TD","0"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","TFL","1.5"
"2025","4870643","Vic Burley","DT","Clemson","ACC","defensive","TOT","9"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","PD","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","QB HUR","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","SACKS","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","SOLO","1"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","TD","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","TFL","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","defensive","TOT","1"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","fumbles","FUM","2"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","fumbles","LOST","1"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","fumbles","REC","0"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","ATT","181"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","COMPLETIONS","97"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","INT","10"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","PCT","0.536"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","TD","6"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","YDS","1042"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","passing","YPA","5.8"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","rushing","CAR","54"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","rushing","LONG","24"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","rushing","TD","1"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","rushing","YDS","126"
"2025","4870645","Rickie Collins","QB","Syracuse","ACC","rushing","YPC","2.3"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","PD","1"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","QB HUR","1"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","SACKS","0"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","SOLO","16"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","TD","0"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","TFL","0"
"2025","4870650","Damari Brown","DB","Miami","ACC","defensive","TOT","24"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","PD","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","QB HUR","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","SACKS","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","SOLO","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","TD","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","TFL","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","defensive","TOT","1"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","fumbles","FUM","2"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","fumbles","LOST","2"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","fumbles","REC","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","receiving","LONG","59"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","receiving","REC","47"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","receiving","TD","2"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","receiving","YDS","559"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","receiving","YPR","11.9"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","rushing","CAR","1"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","rushing","LONG","18"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","rushing","TD","0"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","rushing","YDS","18"
"2025","4870656","Johntay Cook II","WR","Syracuse","ACC","rushing","YPC","18.0"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","PD","1"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","QB HUR","0"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","SACKS","1"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","SOLO","3"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","TD","0"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","TFL","1"
"2025","4870657","Micah Carter","DL","Louisville","ACC","defensive","TOT","8"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","PD","0"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","QB HUR","0"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","SACKS","0"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","SOLO","9"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","TD","0"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","TFL","1.5"
"2025","4870664","Stanquan Clark","LB","Louisville","ACC","defensive","TOT","19"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","PD","5"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","QB HUR","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","SACKS","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","SOLO","33"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","TD","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","TFL","2"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","defensive","TOT","45"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","fumbles","FUM","1"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","fumbles","LOST","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","fumbles","REC","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","interceptions","AVG","0.0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","interceptions","INT","1"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","interceptions","TD","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","interceptions","YDS","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","kickReturns","AVG","4.0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","kickReturns","LONG","9"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","kickReturns","NO","1"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","kickReturns","TD","0"
"2025","4870671","Kaleb Cost","DB","North Carolina","ACC","kickReturns","YDS","4"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","PD","0"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","QB HUR","0"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","SACKS","0"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","SOLO","2"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","TD","0"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","TFL","0"
"2025","4870682","Dee Crayton","LB","Clemson","ACC","defensive","TOT","5"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","fumbles","FUM","1"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","fumbles","LOST","1"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","fumbles","REC","0"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","receiving","LONG","15"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","receiving","REC","2"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","receiving","TD","0"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","receiving","YDS","17"
"2025","4870709","Shamar Easter","TE","North Carolina","ACC","receiving","YPR","8.5"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","PD","0"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","QB HUR","0"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","SACKS","0"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","SOLO","1"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","TD","0"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","TFL","0"
"2025","4870719","Daemon Fagan","S","NC State","ACC","defensive","TOT","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","PD","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","QB HUR","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","SACKS","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","SOLO","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","TD","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","TFL","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","defensive","TOT","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","fumbles","FUM","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","fumbles","LOST","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","fumbles","REC","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","ATT","1"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","COMPLETIONS","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","INT","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","PCT","0.000"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","TD","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","YDS","0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","passing","YPA","0.0"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","receiving","LONG","20"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","receiving","REC","17"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","receiving","TD","2"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","receiving","YDS","140"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","receiving","YPR","8.2"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","rushing","CAR","216"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","rushing","LONG","57"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","rushing","TD","12"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","rushing","YDS","1192"
"2025","4870736","Mark Fletcher Jr.","RB","Miami","ACC","rushing","YPC","5.5"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","PD","5"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","QB HUR","0"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","SACKS","0"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","SOLO","19"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","TD","0"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","TFL","3.5"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","defensive","TOT","37"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","interceptions","AVG","16.7"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","interceptions","INT","3"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","interceptions","TD","0"
"2025","4870765","Edwin Joseph","DB","Florida State","ACC","interceptions","YDS","50"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","PD","0"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","QB HUR","0"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","SACKS","0"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","SOLO","8"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","TD","0"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","TFL","0.5"
"2025","4870767","James Heard Jr.","LB","Syracuse","ACC","defensive","TOT","12"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","puntReturns","AVG","9.0"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","puntReturns","LONG","9"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","puntReturns","NO","1"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","puntReturns","TD","0"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","puntReturns","YDS","9"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","receiving","LONG","18"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","receiving","REC","2"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","receiving","TD","0"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","receiving","YDS","25"
"2025","4870770","Nathaniel Joseph","WR","Miami","ACC","receiving","YPR","12.5"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","PD","0"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","QB HUR","3"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","SACKS","1.5"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","SOLO","9"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","TD","0"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","TFL","2.5"
"2025","4870781","A.J. Hoffler","DL","Georgia Tech","ACC","defensive","TOT","17"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","PD","0"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","QB HUR","4"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","SACKS","2.5"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","SOLO","12"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","TD","0"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","TFL","3.0"
"2025","4870783","Jason Hammond","DT","Virginia","ACC","defensive","TOT","33"
"2025","4870789","Jaxson Lavender","WR","SMU","ACC","rushing","CAR","4"
"2025","4870789","Jaxson Lavender","WR","SMU","ACC","rushing","LONG","9"
"2025","4870789","Jaxson Lavender","WR","SMU","ACC","rushing","TD","0"
"2025","4870789","Jaxson Lavender","WR","SMU","ACC","rushing","YDS","18"
"2025","4870789","Jaxson Lavender","WR","SMU","ACC","rushing","YPC","4.5"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","PD","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","QB HUR","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","SACKS","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","SOLO","1"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","TD","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","TFL","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","defensive","TOT","1"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","receiving","LONG","8"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","receiving","REC","2"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","receiving","TD","0"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","receiving","YDS","13"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","receiving","YPR","6.5"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","rushing","CAR","41"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","rushing","LONG","15"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","rushing","TD","1"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","rushing","YDS","118"
"2025","4870802","Sedrick Irvin","RB","Stanford","ACC","rushing","YPC","2.9"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","fumbles","FUM","1"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","fumbles","LOST","0"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","fumbles","REC","0"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","ATT","125"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","COMPLETIONS","77"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","INT","6"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","PCT","0.616"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","TD","12"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","YDS","1081"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","passing","YPA","8.6"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","rushing","CAR","36"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","rushing","LONG","31"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","rushing","TD","1"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","rushing","YDS","88"
"2025","4870819","Eli Holstein","QB","Pittsburgh","ACC","rushing","YPC","2.4"
"2025","4870826","Micah Mays Jr.","WR","Wake Forest","ACC","defensive","PD","0"
"2025","4870826","Micah Mays Jr.","WR","Wake Forest","ACC","defensive","QB HUR","0"
