player,team,conference,season,category,playerId,position_stat,LONG,REC,TD,YDS,YPR,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,receiving_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Will Sheppard,Vanderbilt,SEC,2022,receiving,4608679,WR,31,60,9,776,12.9,will sheppard,WR,119301,,HighSchool,2020.0,905.0,Will Sheppard,Mandeville,,WR,74.0,180.0,3.0,0.8611,Mandeville,LA,USA,"{'latitude': 30.3582305, 'longitude': -90.0657477, 'fipsCode': '22103'}",2020.0,3.0,vanderbilt,none,0,0,1256,0.5004132231404959,0.952892561983471,0.771900826446281,0.952892561983471,Impact Player
Will Sheppard,Vanderbilt,SEC,2023,receiving,4608679,WR,85,47,8,684,14.6,will sheppard,WR,119301,,HighSchool,2020.0,905.0,Will Sheppard,Mandeville,,WR,74.0,180.0,3.0,0.8611,Mandeville,LA,USA,"{'latitude': 30.3582305, 'longitude': -90.0657477, 'fipsCode': '22103'}",2020.0,4.0,vanderbilt,none,0,0,1079,0.5004985044865404,0.8963110667996012,0.7379860418743768,0.8963110667996012,Impact Player
Will Sheppard,Colorado,Big 12,2024,receiving,4608679,WR,47,48,6,621,12.9,will sheppard,WR,119301,,HighSchool,2020.0,905.0,Will Sheppard,Mandeville,,WR,74.0,180.0,3.0,0.8611,Mandeville,LA,USA,"{'latitude': 30.3582305, 'longitude': -90.0657477, 'fipsCode': '22103'}",2020.0,5.0,colorado,none,0,0,981,0.5006784260515604,0.8860244233378561,0.7318860244233378,0.8860244233378561,Impact Player
Will Swanson,Kansas State,Big 12,2022,receiving,4565183,TE,18,2,0,23,11.5,will swanson,TE,119270,,HighSchool,2020.0,855.0,Will Swanson,Papillion-La Vista South,,TE,77.0,230.0,3.0,0.863,Papillion,NE,USA,"{'latitude': 41.1544433, 'longitude': -96.0422378, 'fipsCode': '31153'}",2020.0,3.0,kansas state,none,0,0,33,0.5004132231404959,0.15950413223140497,0.2958677685950413,0.15950413223140497,Bust
Will Swanson,Kansas State,Big 12,2023,receiving,4565183,TE,21,5,1,66,13.2,will swanson,TE,119270,,HighSchool,2020.0,855.0,Will Swanson,Papillion-La Vista South,,TE,77.0,230.0,3.0,0.863,Papillion,NE,USA,"{'latitude': 41.1544433, 'longitude': -96.0422378, 'fipsCode': '31153'}",2020.0,4.0,kansas state,none,0,0,111,0.5004985044865404,0.29910269192422734,0.37966101694915255,0.29910269192422734,Depth / Rotation
Will Swanson,Kansas State,Big 12,2024,receiving,4565183,TE,12,9,3,66,7.3,will swanson,TE,119270,,HighSchool,2020.0,855.0,Will Swanson,Papillion-La Vista South,,TE,77.0,230.0,3.0,0.863,Papillion,NE,USA,"{'latitude': 41.1544433, 'longitude': -96.0422378, 'fipsCode': '31153'}",2020.0,5.0,kansas state,none,0,0,171,0.5006784260515604,0.33921302578018997,0.40379918588873814,0.33921302578018997,Depth / Rotation
William Enneking,Cornell,Ivy,2022,receiving,4571178,TE,24,5,2,40,8.0,william enneking,TE,125155,,HighSchool,2019.0,2894.0,William Enneking,Hamilton,,TE,76.0,240.0,2.0,0.79,Sussex,WI,USA,"{'latitude': 43.1339001, 'longitude': -88.2220372, 'fipsCode': '55133'}",2019.0,4.0,cornell,none,0,0,105,0.5004985044865404,0.28564307078763707,0.3715852442671984,0.28564307078763707,Depth / Rotation
William Enneking,Butler,Pioneer,2023,receiving,4571178,TE,20,8,0,72,9.0,william enneking,TE,125155,,HighSchool,2019.0,2894.0,William Enneking,Hamilton,,TE,76.0,240.0,2.0,0.79,Sussex,WI,USA,"{'latitude': 43.1339001, 'longitude': -88.2220372, 'fipsCode': '55133'}",2019.0,5.0,butler,none,0,0,112,0.5006784260515604,0.26322930800542743,0.35820895522388063,0.26322930800542743,Depth / Rotation
William Fowles,Louisville,ACC,2023,receiving,4870743,WR,7,1,0,7,7.0,william fowles,WR,111778,4870743,HighSchool,2023.0,532.0,William Fowles,Avant Garde Academy,Louisville,WR,74.0,195.0,3.0,0.8847,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,1.0,louisville,louisville,1,0,12,0.5005753739930955,0.09666283084004602,0.2582278481012658,0.09666283084004602,Bust
William Fowles,App State,Sun Belt,2024,receiving,4870743,WR,19,2,0,29,14.5,william fowles,WR,111778,4870743,HighSchool,2023.0,532.0,William Fowles,Avant Garde Academy,Louisville,WR,74.0,195.0,3.0,0.8847,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,2.0,app state,louisville,0,0,39,0.5003996802557954,0.20743405275779375,0.3246203037569944,0.20743405275779375,Bust
William Fowles,App State,Sun Belt,2025,receiving,4870743,WR,19,6,0,86,14.3,william fowles,WR,111778,4870743,HighSchool,2023.0,532.0,William Fowles,Avant Garde Academy,Louisville,WR,74.0,195.0,3.0,0.8847,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}",2023.0,3.0,app state,louisville,0,0,116,0.5004132231404959,0.37272727272727274,0.423801652892562,0.37272727272727274,Depth / Rotation
Willie Rodriguez,Kentucky,SEC,2024,receiving,5136838,TE,25,5,0,94,18.8,willie rodriguez,TE,109530,,HighSchool,2024.0,836.0,Willie Rodriguez,Covington Catholic,,TE,76.0,240.0,3.0,0.8728,Alexandria,KY,USA,"{'latitude': 38.9595078, 'longitude': -84.3879946, 'fipsCode': '21037'}",2024.0,1.0,kentucky,none,0,0,119,0.5005753739930955,0.593210586881473,0.556156501726122,0.593210586881473,Depth / Rotation
Willie Rodriguez,Kentucky,SEC,2025,receiving,5136838,TE,53,23,1,310,13.5,willie rodriguez,TE,109530,,HighSchool,2024.0,836.0,Willie Rodriguez,Covington Catholic,,TE,76.0,240.0,3.0,0.8728,Alexandria,KY,USA,"{'latitude': 38.9595078, 'longitude': -84.3879946, 'fipsCode': '21037'}",2024.0,2.0,kentucky,none,0,0,445,0.5003996802557954,0.7817745803357314,0.6692246203037571,0.7817745803357314,Starter
Winn Sharp,Bowling Green,Mid-American,2025,receiving,5193284,WR,20,5,0,46,9.2,winn sharp,WR,110981,5193284,HighSchool,2024.0,2301.0,Winn Sharp,Anthony Wayne,Bowling Green,WR,76.0,190.0,3.0,0.8196,Whitehouse,OH,USA,"{'latitude': 41.5189413, 'longitude': -83.8038284, 'fipsCode': '39095'}",2024.0,2.0,bowling green,bowling green,1,0,71,0.5003996802557954,0.30455635491606714,0.3828936850519584,0.30455635491606714,Depth / Rotation
Wondame Davis Jr.,UTEP,Conference USA,2024,receiving,5195952,WR,7,1,0,7,7.0,wondame davis jr,WR,110735,5195952,HighSchool,2024.0,2057.0,Wondame Davis Jr.,Ennis,UTEP,WR,72.0,175.0,3.0,0.8306,Ennis,TX,USA,"{'latitude': 32.3293111, 'longitude': -96.6252679, 'fipsCode': '48139'}",2024.0,1.0,utep,utep,1,0,12,0.5005753739930955,0.09666283084004602,0.2582278481012658,0.09666283084004602,Bust
Wondame Davis Jr.,UTEP,Conference USA,2025,receiving,5195952,WR,75,25,6,604,24.2,wondame davis jr,WR,110735,5195952,HighSchool,2024.0,2057.0,Wondame Davis Jr.,Ennis,UTEP,WR,72.0,175.0,3.0,0.8306,Ennis,TX,USA,"{'latitude': 32.3293111, 'longitude': -96.6252679, 'fipsCode': '48139'}",2024.0,2.0,utep,utep,1,0,849,0.5003996802557954,0.9152677857713829,0.749320543565148,0.9152677857713829,Impact Player
Wyatt Bartkowiak,Wofford,Southern,2021,receiving,4694377,TE,1,1,0,1,1.0,wyatt bartkowiak,TE,122093,4694377,HighSchool,2020.0,3742.0,Wyatt Bartkowiak,Boiling Springs,Wofford,TE,76.0,230.0,2.0,0.7633,Boiling Springs,SC,USA,"{'latitude': 35.04136, 'longitude': -81.97882024148419, 'fipsCode': '45083'}",2020.0,2.0,wofford,wofford,1,0,6,0.5003996802557954,0.007993605115907274,0.20495603517186253,0.007993605115907274,Bust
Wyatt Bartkowiak,Wofford,Southern,2022,receiving,4694377,TE,6,2,0,11,5.5,wyatt bartkowiak,TE,122093,4694377,HighSchool,2020.0,3742.0,Wyatt Bartkowiak,Boiling Springs,Wofford,TE,76.0,230.0,2.0,0.7633,Boiling Springs,SC,USA,"{'latitude': 35.04136, 'longitude': -81.97882024148419, 'fipsCode': '45083'}",2020.0,3.0,wofford,wofford,1,0,21,0.5004132231404959,0.09958677685950414,0.25991735537190086,0.09958677685950414,Bust
Xavier Bowman,Cornell,Ivy,2025,receiving,5299526,WR,21,2,0,25,12.5,xavier bowman,WR,110771,,HighSchool,2024.0,2095.0,Xavier Bowman,Southfield,,WR,73.0,185.0,3.0,0.83,Southfield,MI,USA,"{'latitude': 42.4733689, 'longitude': -83.2218731, 'fipsCode': '26125'}",2024.0,2.0,cornell,none,0,0,35,0.5003996802557954,0.18944844124700239,0.3138289368505196,0.18944844124700239,Bust
Xavier Daisy,UAB,American Athletic,2024,receiving,5219702,WR,24,1,0,24,24.0,xavier daisy,WR,110684,5219702,HighSchool,2024.0,1993.0,Xavier Daisy,Greater Atlanta Christian School,UAB,WR,73.5,200.0,3.0,0.8337,Norcross,GA,USA,"{'latitude': 33.9412127, 'longitude': -84.2135309, 'fipsCode': '13135'}",2024.0,1.0,uab,uab,1,0,29,0.5005753739930955,0.26869965477560415,0.36144994246260065,0.26869965477560415,Depth / Rotation
Xavier Daisy,UAB,American Athletic,2025,receiving,5219702,WR,21,18,1,177,9.8,xavier daisy,WR,110684,5219702,HighSchool,2024.0,1993.0,Xavier Daisy,Greater Atlanta Christian School,UAB,WR,73.5,200.0,3.0,0.8337,Norcross,GA,USA,"{'latitude': 33.9412127, 'longitude': -84.2135309, 'fipsCode': '13135'}",2024.0,2.0,uab,uab,1,0,287,0.5003996802557954,0.6686650679456435,0.6013589128697043,0.6686650679456435,Starter
Xavier Guillory,Idaho State,Big Sky,2021,receiving,4695910,WR,18,5,0,54,10.8,xavier guillory,WR,124879,,HighSchool,2019.0,2695.0,Xavier Guillory,Lewis & Clark,Idaho State,WR,75.0,195.0,3.0,0.7983,Spokane,WA,USA,"{'latitude': 47.6579425, 'longitude': -117.4212265, 'fipsCode': '53063'}",2019.0,3.0,idaho state,idaho state,1,0,79,0.5004132231404959,0.3,0.38016528925619836,0.3,Depth / Rotation
Xavier Guillory,Idaho State,Big Sky,2022,receiving,4695910,WR,75,52,4,785,15.1,xavier guillory,WR,124879,,HighSchool,2019.0,2695.0,Xavier Guillory,Lewis & Clark,Idaho State,WR,75.0,195.0,3.0,0.7983,Spokane,WA,USA,"{'latitude': 47.6579425, 'longitude': -117.4212265, 'fipsCode': '53063'}",2019.0,4.0,idaho state,idaho state,1,0,1125,0.5004985044865404,0.901296111665005,0.7409770687936191,0.901296111665005,Impact Player
